[Header]\r\n2015-12-06 22:51:12,681 [13] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage d2c203aa-34cb-45f1-9656-79db55a14fad from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:16:06,359 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 00f02c65-7b6d-4d25-bd08-4b6683c84b79 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:16:06,398 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 322f16ae-0335-4af1-8cee-c07deef81ac5 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:16:06,407 [14] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 12fe7e8d-054c-4d8c-adc4-ba03841c6105 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:16:06,461 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 471bf8e8-baad-4ad8-a4ae-198c010e909c from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:16:06,545 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 01db3e30-4ec5-404a-8f39-389e5ab5d0c4 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:16:06,562 [14] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 7c1b0277-55ff-4f18-9538-f6bca0a326f6 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:16:06,666 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage d69444c0-4986-418d-9d6c-7be36afc8b12 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:16:06,722 [14] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 485da1f4-b8bf-46d3-ba84-564eb5f41394 from bus SOLACE.MESSAGEBUS.ONE.HIGH
[Footer]\r\n[Header]\r\n2015-12-06 23:17:29,055 [8] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage d6d985a8-0c87-47ca-ba48-a1c12a5ca638 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:17:29,115 [9] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 2b28de40-b4d3-4e7d-a97b-b00215a27c48 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:17:29,183 [8] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 9682990b-4fed-43a0-843b-5654df1c6f0a from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:17:29,203 [9] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 3dcb9d34-f5b5-41c7-b6c2-482c2778bb7c from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:17:29,237 [10] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 41eef588-aaa2-4c4a-8136-f7ca2bad9995 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:17:29,266 [9] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 91274afd-8401-4f08-92db-2cb2acbedc17 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:17:29,325 [10] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 273a3678-579b-413f-b277-023474bb0dc0 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:17:29,364 [8] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage d5ecac7c-10e8-493f-b02f-63439dfd9850 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:17:29,401 [10] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 06f0a4e7-9b79-4e39-920f-25a6cc90c9a2 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:17:29,445 [11] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 6fd1d7ae-67cd-4e38-bcc4-29c698e91ceb from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:17:29,495 [8] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 240538cd-a9a1-4482-806d-d9f7971d5a59 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:17:29,570 [9] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage f21d642d-1bbb-43b0-ba6b-9c5cd873147d from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:17:29,586 [8] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage d4312754-a427-4771-ba53-4edc9d6e2fd9 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:17:29,601 [9] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage fb90da16-e68d-4e7a-82af-b53dba6c25d5 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:17:29,609 [10] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 1061c5e1-c8af-437b-8455-1b77d0c49536 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:17:29,645 [8] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 7ca5040a-dea9-4a9d-b82c-6123f4f6b254 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:17:29,679 [10] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 1989f507-bce7-4ce1-beaa-3cc7677938dc from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:17:29,703 [8] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage ce813b23-d9ba-47e3-b396-afc2a02572ce from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:17:29,801 [10] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 7d9857c8-4737-4677-8cfa-27f9d12b08af from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:17:29,819 [9] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage fd3c1e65-7d9a-468c-844b-6fbed6925648 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:17:29,886 [10] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 008fe9e5-eb88-45d4-91cd-a25cee085e45 from bus SOLACE.MESSAGEBUS.ONE.HIGH
[Header]\r\n2015-12-06 23:19:52,771 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage dc7c5cfa-535a-4a75-856a-2e224a857d88 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:19:53,650 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 6f4f7184-f5d5-43b0-9c63-becbcae58659 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:19:53,758 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 88a26d76-417f-4390-8713-f8d1819a6e0b from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:19:54,262 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage b06c70c6-156a-44e2-be2b-30b5e39da352 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:19:54,570 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage a937487d-87b2-441e-a964-4df2cd57396a from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:19:54,883 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage eeba994f-8702-4c2b-b6bd-38725ad1b045 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:19:55,213 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 4426fecf-ef1f-49b3-b4ee-761bd3e4744c from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:19:55,726 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage f855eb63-f562-4a60-93b8-67e8840297cb from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:19:56,229 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 8fc63c26-16b4-4ace-a61f-9c10b72cdaa4 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:19:56,432 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 0152884d-7956-430e-bf6c-64e50aebb05c from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:20:01,563 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 3362d332-6b2b-4f0a-ae2a-4f41873c8cd9 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:20:01,684 [14] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage a3fb1643-9029-4b36-9412-5a6346b3c618 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:20:01,724 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 5a2b379f-949d-46af-b0a7-f743f90bcac2 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:20:01,752 [15] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 4761cc08-fdc7-4080-a1cd-846449543ae8 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:20:01,804 [15] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 007a28a0-c379-4d0c-9566-876066e9932e from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:20:01,846 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage c197d68d-d324-4d5b-ae7e-303245643b71 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:20:01,898 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 25c1e738-c018-45d5-bc6a-7dff32b1e3de from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:20:01,913 [14] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage dc5564b3-ae64-4695-b3b0-03b637ceecbe from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:20:01,976 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage e52ec098-3c01-4649-becf-7516e1ab97d0 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:20:02,031 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 828d843c-0aa2-408e-a87e-08ec7fd45890 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:20:02,070 [14] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 9df17442-dd5d-44a7-8adb-dd6acef09c7a from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:20:02,110 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage b15d7ac0-b380-4c5c-9f4d-0058221f4df3 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:20:02,123 [14] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage e289c800-7834-47c9-b514-d8282472e659 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:20:02,182 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 40e8f931-efdf-4f4b-a119-063edbc23658 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:20:02,231 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 9aa684a8-ad27-4e00-8272-2304d4c745ac from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:20:02,295 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 32048449-94b4-4bec-97e5-eb3b05911e6c from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:20:02,307 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage f71e91d5-0266-42e5-8985-181fb5cb4816 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:20:02,338 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 7d820cfe-48cf-4170-9b3a-bc3fe6f1a651 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:20:02,414 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 2042ae54-2128-4c5a-9f05-3577aa24042c from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:20:02,423 [14] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage e528b828-7a94-4cb3-b77b-42bd363d87c5 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
[Footer]\r\n[Header]\r\n2015-12-06 23:22:11,156 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage b6abac01-74e1-4a91-a5b9-60b7427cf867 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:22:11,757 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 808a4426-54dd-40f9-b0b3-e0ae55ae26e3 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:22:12,687 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 660e3978-fa5c-4a40-970d-309e01f5284a from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:22:13,509 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage e1d994f3-1c55-4e4b-93c1-7b4f8320387a from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:22:13,622 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 28844572-87a4-42fe-ad6b-45c5ebd4b010 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:22:13,831 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 8a61a8a7-9f81-4c37-885f-743192681c7c from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:22:14,136 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage bcd3a824-a430-4b5b-8fb4-f4dca2952d0e from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:22:14,760 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage ab5b97ff-3c4b-4cb0-aad3-b6a5283e9894 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:22:14,970 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage fcd126c8-f76c-409e-b01c-3124895218c7 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:22:15,479 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage eaf77e66-0336-46c0-a364-2d39a30a8fdb from bus SOLACE.MESSAGEBUS.ONE
[Header]\r\n2015-12-06 23:27:36,795 [13] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 734f5398-66ac-4b54-855e-68883d201ae4 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:27:37,244 [13] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage d1a9da87-c78a-4bc3-9a59-26c4321ae07a from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:27:37,672 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 130c263b-f80c-404c-913e-e2dd464692e1 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:27:38,010 [13] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 43876f59-e3db-4aa2-9f4e-a5daed77c549 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:27:38,868 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 4a361b73-5eef-4132-9fb9-a143f7623ae4 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:27:39,393 [13] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage fbcf52ec-8982-4c62-b743-56450760cd69 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:27:39,935 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 25acf0f5-3cb0-4ca8-8ec2-6d7aad6c5ad2 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:27:40,357 [13] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 989a17b5-50a3-43d6-ae77-21773b0483ed from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:27:40,906 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 1c671775-96ac-4af8-a834-a54f2e0973dd from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:27:41,742 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 3cdede4b-4794-4b13-883c-088220421266 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:27:50,717 [13] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage a1b33036-39ef-4394-874c-b1f1e9deedc4 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:27:50,797 [15] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage dfadf63e-518a-4abf-b98f-c62a39b8a513 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:27:50,839 [13] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage d08263a0-eb7d-4927-a114-927877b5f3b4 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:27:50,871 [15] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage e14ed19a-48c1-4cc6-8736-c63a419c7cf2 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:27:50,976 [13] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 2bd21fb7-8b62-4a4e-af7b-1c77f98e512d from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:27:51,003 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage b58d1a16-dec6-4f0c-bcfd-8c77c2b64591 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:27:51,035 [13] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage d53f35f9-6b48-4cc0-a8dc-0bee69a8624e from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:27:51,176 [16] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage a66b9153-ba94-4576-8bac-885d1c40fe26 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:27:51,198 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage c4fe4f54-2aa7-4191-8e35-11e32813a362 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:27:51,228 [15] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage fc0ba9c8-5ae7-4665-b6c6-de3d83ce2002 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:27:51,275 [13] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage db6a2859-7b4c-49ac-a091-641a5cc1e3b6 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:27:51,368 [15] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage f80a8d29-9ac4-452e-a0c0-87878e77f3fe from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:27:51,459 [13] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 1281fa00-0158-4ba1-a196-0fd527d7f1a6 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:27:51,460 [16] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage e8f24f07-aedb-4bde-a44c-5facf09fa6f1 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:27:51,568 [13] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 3a7bbc62-6e81-4f15-a0f0-7ed936f489d8 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:27:51,569 [15] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage f7fe0673-f2be-4ea4-9acb-13b9177b1569 from bus SOLACE.MESSAGEBUS.ONE.HIGH
[Footer]\r\n[Header]\r\n2015-12-06 23:32:10,387 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage b7237319-6cb6-4d2c-9bc1-b7058b4219ec from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:32:10,623 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 98c4fda1-07e8-44d2-b3ef-f591bd2a0fb4 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:32:11,453 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage ef2e76bf-dc7c-4a6b-b7b0-ab1b07f35348 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:32:12,306 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage e4997e44-cde0-4458-998c-62f6aab4528a from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:32:12,525 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 87eba2fb-4273-46e2-90a8-932c932f28e7 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:32:12,750 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage d90cd18f-f9ad-4348-a6a4-90ea2a60917f from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:32:13,266 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 80c52ee3-e13c-4514-8035-c5bc609b1f9e from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:32:13,987 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage d332ca96-8380-44dd-90cf-5501726c3c07 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:32:14,901 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage a8fbe762-a9b8-4b4b-a026-a8455f32199f from bus SOLACE.MESSAGEBUS.ONE
[Header]\r\n2015-12-06 23:35:32,145 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage cb8bd5a4-efb3-4e72-9c10-84761e87f239 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:35:33,054 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 77b362c7-8185-4da5-9dbc-410f6e9250f1 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:35:33,900 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 632adba7-b9dd-4078-8467-8ab17c445387 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:35:34,242 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 4ba195df-bf38-41e9-bbb1-7e690a578fe9 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:35:35,132 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage ff9b0a36-79af-44ac-b348-ce6c91c6da0d from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:35:36,059 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 8089bb83-e130-43e5-a1ff-e728177f7bbe from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:35:36,201 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 86d698c5-1bff-4c25-b67a-3d7fd0be8f1b from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:35:37,026 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage f79191c8-28bc-4881-b35e-8d200b04cad3 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:35:37,384 [12] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 639d6399-1275-4ed9-a03b-71f4acebf0b2 from bus SOLACE.MESSAGEBUS.ONE
[Header]\r\n2015-12-06 23:38:17,251 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 6e024e9e-508c-4b68-b0b8-7bb08c19b2a2 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:38:17,666 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 0e0e3ad2-e8b3-42d1-8097-44e5e02e0e3c from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:38:17,878 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage f252019b-b55c-453b-aa43-7e7a3244f9a6 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:38:18,697 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage a4fb3860-3f6c-454e-944d-ed1eaff6d7de from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:38:19,058 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 57fd4986-2832-454d-8baf-f7fdb3bd24b1 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:38:19,770 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 1d6cecd7-2904-421d-b4cf-9a5c848b6e1b from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:38:20,183 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 2f5b310f-60fe-4e75-a2bd-9ae8c1ad34e3 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:38:20,410 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 96dbc2b2-e752-4c43-acdc-9d8b3fdec825 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:38:21,124 [6] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 4f0b469d-425e-495c-b35b-5fd7f710c9d9 from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:38:21,732 [5] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage ba334d15-f392-4dc4-abf1-2bd768f8a60a from bus SOLACE.MESSAGEBUS.ONE
2015-12-06 23:38:41,963 [9] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage f9301faa-4a2a-4ef9-882b-8157ce6cae62 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:38:42,038 [8] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 1bdaca9a-2346-4db1-a77f-07809936b4ff from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:38:42,100 [10] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage b4abcce4-6738-4e9a-9879-7e16dd6ca4de from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:38:42,110 [11] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 2a880075-7bf8-4ad7-807d-db8305de8e1f from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:38:42,195 [8] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 9f1737ac-786b-4b9a-b2eb-35171f564d10 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:38:42,234 [9] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 20f05f99-75fd-48a0-a3a4-58460ea07d7f from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:38:42,324 [11] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 589cf973-21ad-4bf3-8be9-25663a9481ef from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:38:42,337 [9] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage e8aa8cad-9967-49ce-b22a-4d989862a035 from bus SOLACE.MESSAGEBUS.ONE.MEDIUM
2015-12-06 23:38:42,367 [8] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 24ac35c5-b13a-4f95-a585-fb4952711220 from bus SOLACE.MESSAGEBUS.ONE.HIGH
2015-12-06 23:38:42,420 [9] INFO  MessageProcessorApplication.MessagePersisterApp Message persistedMessage 2a6cf9fe-1cf5-46a1-a5ae-f5cb7a62301e from bus SOLACE.MESSAGEBUS.ONE.HIGH
